"时间","平台","订单","日志类型","价格","数量","消息"
2019-12-20 11:36:00,,,信息,,,7162.98

2019-12-20 11:46:00,,,信息,,,7174.1

2019-12-20 11:46:00,,,信息,,,7159.1

2019-12-20 11:50:00,,,信息,,,7174.1

2019-12-20 11:50:00,,,信息,,,7160.9

2019-12-20 11:54:00,,,信息,,,7174.1

2019-12-20 11:54:00,,,信息,,,7160.3

2019-12-20 11:58:00,,,信息,,,7174.1

2019-12-20 11:58:00,,,信息,,,7161.5

2019-12-20 12:00:00,,,信息,,,7174.1

2019-12-20 12:00:00,,,信息,,,7161.5

2019-12-20 12:22:55,,,信息,,,7174.1

2019-12-20 12:22:55,,,信息,,,7164.6

2019-12-20 12:58:00,,,信息,,,7174.1

2019-12-20 12:58:00,,,信息,,,7158.7

2019-12-20 13:00:00,,,信息,,,7174.1

2019-12-20 13:00:00,,,信息,,,7158.6

2019-12-20 13:02:00,,,信息,,,7174.1

2019-12-20 13:02:00,,,信息,,,7158.601

2019-12-20 13:04:00,,,信息,,,7174.1

2019-12-20 13:04:00,,,信息,,,7158.599

2019-12-20 13:06:00,,,信息,,,7174.1

2019-12-20 13:06:00,,,信息,,,7158.675

2019-12-20 13:08:00,,,信息,,,7174.1

2019-12-20 13:08:00,,,信息,,,7158.65

2019-12-20 13:12:00,,,信息,,,7174.1

2019-12-20 13:12:00,,,信息,,,7158.7

2019-12-20 13:20:00,,,信息,,,7174.1

2019-12-20 13:20:00,,,信息,,,7147.266

2019-12-20 13:24:00,,,信息,,,7174.1

2019-12-20 13:24:00,,,信息,,,7149.553

2019-12-20 13:32:00,,,信息,,,7174.1

2019-12-20 13:32:00,,,信息,,,7135.833

2019-12-20 13:36:00,,,信息,,,7174.1

2019-12-20 13:36:00,,,信息,,,7138.12

2019-12-20 13:46:00,,,信息,,,7174.1

2019-12-20 13:46:00,,,信息,,,7124.4

2019-12-20 13:50:00,,,信息,,,7174.1

2019-12-20 13:50:00,,,信息,,,7128.577

2019-12-20 13:54:00,,,信息,,,7174.1

2019-12-20 13:54:00,,,信息,,,7127.185

2019-12-20 13:58:00,,,信息,,,7174.1

2019-12-20 13:58:00,,,信息,,,7129.97

2019-12-20 14:00:00,,,信息,,,7174.1

2019-12-20 14:00:00,,,信息,,,7129.9

2019-12-20 14:02:00,,,信息,,,7174.1

2019-12-20 14:02:00,,,信息,,,7129.901

2019-12-20 14:04:00,,,信息,,,7174.1

2019-12-20 14:04:00,,,信息,,,7129.899

2019-12-20 14:06:00,,,信息,,,7174.1

2019-12-20 14:06:00,,,信息,,,7124.275

2019-12-20 14:08:00,,,信息,,,7174.1

2019-12-20 14:08:00,,,信息,,,7126.15

2019-12-20 14:12:00,,,信息,,,7174.1

2019-12-20 14:12:00,,,信息,,,7122.4

2019-12-20 14:20:00,,,信息,,,7174.1

2019-12-20 14:20:00,,,信息,,,7134.566

2019-12-20 14:24:00,,,信息,,,7174.1

2019-12-20 14:24:00,,,信息,,,7132.133

2019-12-20 14:32:00,,,信息,,,7174.1

2019-12-20 14:32:00,,,信息,,,7146.733

2019-12-20 14:36:00,,,信息,,,7174.1

2019-12-20 14:36:00,,,信息,,,7144.3

2019-12-20 14:46:00,,,信息,,,7174.1

2019-12-20 14:46:00,,,信息,,,7158.9

2019-12-20 14:50:00,,,信息,,,7174.1

2019-12-20 14:50:00,,,信息,,,7145.025

2019-12-20 14:54:00,,,信息,,,7174.1

2019-12-20 14:54:00,,,信息,,,7149.65

2019-12-20 14:58:00,,,信息,,,7174.1

2019-12-20 14:58:00,,,信息,,,7140.4

2019-12-20 15:00:00,,,信息,,,7174.1

2019-12-20 15:00:00,,,信息,,,7140.5

2019-12-20 15:02:00,,,信息,,,7174.1

2019-12-20 15:02:00,,,信息,,,7140.501

2019-12-20 15:04:00,,,信息,,,7174.1

2019-12-20 15:04:00,,,信息,,,7140.499

2019-12-20 15:06:00,,,信息,,,7174.1

2019-12-20 15:06:00,,,信息,,,7137.342

2019-12-20 15:08:00,,,信息,,,7174.1

2019-12-20 15:08:00,,,信息,,,7138.395

2019-12-20 15:12:00,,,信息,,,7174.1

2019-12-20 15:12:00,,,信息,,,7136.29

2019-12-20 15:20:00,,,信息,,,7174.1

2019-12-20 15:20:00,,,信息,,,7155.26

2019-12-20 15:24:00,,,信息,,,7174.1

2019-12-20 15:24:00,,,信息,,,7151.466

2019-12-20 15:32:00,,,信息,,,7174.1

2019-12-20 15:32:00,,,信息,,,7174.23

2019-12-20 15:36:00,,,信息,,,7174.1

2019-12-20 15:36:00,,,信息,,,7170.436

2019-12-20 15:46:00,,,信息,,,7174.1

2019-12-20 15:46:00,,,信息,,,7193.2

2019-12-20 15:50:00,,,信息,,,7174.1

2019-12-20 15:50:00,,,信息,,,7184.125

2019-12-20 15:54:00,,,信息,,,7174.1

2019-12-20 15:54:00,,,信息,,,7187.15

2019-12-20 15:58:00,,,信息,,,7174.1

2019-12-20 15:58:00,,,信息,,,7181.1

2019-12-20 16:00:00,,,信息,,,7174.1

2019-12-20 16:00:00,,,信息,,,7181.1

2019-12-20 16:02:00,,,信息,,,7174.1

2019-12-20 16:02:00,,,信息,,,7181.101

2019-12-20 16:04:00,,,信息,,,7174.1

2019-12-20 16:04:00,,,信息,,,7181.099

2019-12-20 16:06:00,,,信息,,,7174.1

2019-12-20 16:06:00,,,信息,,,7198.35

2019-12-20 16:08:00,,,信息,,,7174.1

2019-12-20 16:08:00,,,信息,,,7192.6

2019-12-20 16:12:00,,,信息,,,7174.1

2019-12-20 16:12:00,,,信息,,,7204.1

2019-12-20 16:20:00,,,信息,,,7174.1

2019-12-20 16:20:00,,,信息,,,7180.933

2019-12-20 16:24:00,,,信息,,,7174.1

2019-12-20 16:24:00,,,信息,,,7185.566

2019-12-20 16:32:00,,,信息,,,7174.1

2019-12-20 16:32:00,,,信息,,,7157.766

2019-12-20 16:36:00,,,信息,,,7174.1

2019-12-20 16:36:00,,,信息,,,7162.4

2019-12-20 16:46:00,,,信息,,,7174.1

2019-12-20 16:46:00,,,信息,,,7134.6

2019-12-20 16:50:00,,,信息,,,7174.1

2019-12-20 16:50:00,,,信息,,,7155.0

2019-12-20 16:54:00,,,信息,,,7174.1

2019-12-20 16:54:00,,,信息,,,7148.2

2019-12-20 16:58:00,,,信息,,,7174.1

2019-12-20 16:58:00,,,信息,,,7161.8

2019-12-20 17:00:00,,,信息,,,7174.1

2019-12-20 17:00:00,,,信息,,,7161.8

2019-12-20 17:02:00,,,信息,,,7174.1

2019-12-20 17:02:00,,,信息,,,7161.801

2019-12-20 17:04:00,,,信息,,,7174.1

2019-12-20 17:04:00,,,信息,,,7161.799

2019-12-20 17:06:00,,,信息,,,7174.1

2019-12-20 17:06:00,,,信息,,,7161.725

2019-12-20 17:08:00,,,信息,,,7174.1

2019-12-20 17:08:00,,,信息,,,7161.75

2019-12-20 17:12:00,,,信息,,,7174.1

2019-12-20 17:12:00,,,信息,,,7161.7

2019-12-20 17:20:00,,,信息,,,7174.1

2019-12-20 17:20:00,,,信息,,,7170.033

2019-12-20 17:24:00,,,信息,,,7174.1

2019-12-20 17:24:00,,,信息,,,7168.366

2019-12-20 17:32:00,,,信息,,,7174.1

2019-12-20 17:32:00,,,信息,,,7178.366

2019-12-20 17:36:00,,,信息,,,7174.1

2019-12-20 17:36:00,,,信息,,,7176.7

2019-12-20 17:46:00,,,信息,,,7174.1

2019-12-20 17:46:00,,,信息,,,7186.7

2019-12-20 17:50:00,,,信息,,,7174.1

2019-12-20 17:50:00,,,信息,,,7171.55

2019-12-20 17:54:00,,,信息,,,7174.1

2019-12-20 17:54:00,,,信息,,,7176.6

2019-12-20 17:58:00,,,信息,,,7174.1

2019-12-20 17:58:00,,,信息,,,7166.5

2019-12-20 18:00:00,,,信息,,,7174.1

2019-12-20 18:00:00,,,信息,,,7166.5

2019-12-20 18:02:00,,,信息,,,7174.1

2019-12-20 18:02:00,,,信息,,,7166.501

2019-12-20 18:04:00,,,信息,,,7174.1

2019-12-20 18:04:00,,,信息,,,7166.499

2019-12-20 18:06:00,,,信息,,,7174.1

2019-12-20 18:06:00,,,信息,,,7166.2

2019-12-20 18:08:00,,,信息,,,7174.1

2019-12-20 18:08:00,,,信息,,,7166.3

2019-12-20 18:12:00,,,信息,,,7174.1

2019-12-20 18:12:00,,,信息,,,7166.1

2019-12-20 18:20:00,,,信息,,,7174.1

2019-12-20 18:20:00,,,信息,,,7168.666

2019-12-20 18:24:00,,,信息,,,7174.1

2019-12-20 18:24:00,,,信息,,,7168.153

2019-12-20 18:32:00,,,信息,,,7174.1

2019-12-20 18:32:00,,,信息,,,7171.233

2019-12-20 18:36:00,,,信息,,,7174.1

2019-12-20 18:36:00,,,信息,,,7170.72

2019-12-20 18:46:00,,,信息,,,7174.1

2019-12-20 18:46:00,,,信息,,,7173.8

2019-12-20 18:50:00,,,信息,,,7174.1

2019-12-20 18:50:00,,,信息,,,7173.387

2019-12-20 18:54:00,,,信息,,,7174.1

2019-12-20 18:54:00,,,信息,,,7173.525

2019-12-20 18:58:00,,,信息,,,7174.1

2019-12-20 18:58:00,,,信息,,,7173.25

2019-12-20 19:00:00,,,信息,,,7174.1

2019-12-20 19:00:00,,,信息,,,7173.3

2019-12-20 19:02:00,,,信息,,,7174.1

2019-12-20 19:02:00,,,信息,,,7173.301

2019-12-20 19:04:00,,,信息,,,7174.1

2019-12-20 19:04:00,,,信息,,,7173.299

2019-12-20 19:06:00,,,信息,,,7174.1

2019-12-20 19:06:00,,,信息,,,7168.8

2019-12-20 19:08:00,,,信息,,,7174.1

2019-12-20 19:08:00,,,信息,,,7170.3

2019-12-20 19:12:00,,,信息,,,7174.1

2019-12-20 19:12:00,,,信息,,,7167.3

2019-12-20 19:20:00,,,信息,,,7174.1

2019-12-20 19:20:00,,,信息,,,7172.933

2019-12-20 19:24:00,,,信息,,,7174.1

2019-12-20 19:24:00,,,信息,,,7171.806

2019-12-20 19:32:00,,,信息,,,7174.1

2019-12-20 19:32:00,,,信息,,,7178.566

2019-12-20 19:36:00,,,信息,,,7174.1

2019-12-20 19:36:00,,,信息,,,7177.44

2019-12-20 19:46:00,,,信息,,,7174.1

2019-12-20 19:46:00,,,信息,,,7184.2

2019-12-20 19:50:00,,,信息,,,7174.1

2019-12-20 19:50:00,,,信息,,,7179.55

2019-12-20 19:54:00,,,信息,,,7174.1

2019-12-20 19:54:00,,,信息,,,7181.1

2019-12-20 19:58:00,,,信息,,,7174.1

2019-12-20 19:58:00,,,信息,,,7178.0

2019-12-20 20:00:00,,,信息,,,7174.1

2019-12-20 20:00:00,,,信息,,,7178.0

2019-12-20 20:02:00,,,信息,,,7174.1

2019-12-20 20:02:00,,,信息,,,7178.001

2019-12-20 20:04:00,,,信息,,,7174.1

2019-12-20 20:04:00,,,信息,,,7177.999

2019-12-20 20:06:00,,,信息,,,7174.1

2019-12-20 20:06:00,,,信息,,,7177.925

2019-12-20 20:08:00,,,信息,,,7174.1

2019-12-20 20:08:00,,,信息,,,7177.95

2019-12-20 20:12:00,,,信息,,,7174.1

2019-12-20 20:12:00,,,信息,,,7177.9

2019-12-20 20:20:00,,,信息,,,7174.1

2019-12-20 20:20:00,,,信息,,,7192.033

2019-12-20 20:24:00,,,信息,,,7174.1

2019-12-20 20:24:00,,,信息,,,7189.206

2019-12-20 20:32:00,,,信息,,,7174.1

2019-12-20 20:32:00,,,信息,,,7206.166

2019-12-20 20:36:00,,,信息,,,7174.1

2019-12-20 20:36:00,,,信息,,,7203.34

2019-12-20 20:46:00,,,信息,,,7174.1

2019-12-20 20:46:00,,,信息,,,7220.3

2019-12-20 20:50:00,,,信息,,,7174.1

2019-12-20 20:50:00,,,信息,,,7218.35

2019-12-20 20:54:00,,,信息,,,7174.1

2019-12-20 20:54:00,,,信息,,,7219.0

2019-12-20 20:58:00,,,信息,,,7174.1

2019-12-20 20:58:00,,,信息,,,7217.7

2019-12-20 21:00:00,,,信息,,,7174.1

2019-12-20 21:00:00,,,信息,,,7217.7

2019-12-20 21:37:05,,,信息,,,7174.1

2019-12-20 21:37:05,,,信息,,,7200.5

2019-12-20 21:58:00,,,信息,,,7174.1

2019-12-20 21:58:00,,,信息,,,7211.2

2019-12-20 22:00:00,,,信息,,,7174.1

2019-12-20 22:00:00,,,信息,,,7211.2

2019-12-20 22:02:00,,,信息,,,7174.1

2019-12-20 22:02:00,,,信息,,,7211.201

2019-12-20 22:04:00,,,信息,,,7174.1

2019-12-20 22:04:00,,,信息,,,7211.199

2019-12-20 22:06:00,,,信息,,,7174.1

2019-12-20 22:06:00,,,信息,,,7191.55

2019-12-20 22:08:00,,,信息,,,7174.1

2019-12-20 22:08:00,,,信息,,,7198.1

2019-12-20 22:12:00,,,信息,,,7174.1

2019-12-20 22:12:00,,,信息,,,7185.0

2019-12-20 22:20:00,,,信息,,,7174.1

2019-12-20 22:20:00,,,信息,,,7201.933

2019-12-20 22:24:00,,,信息,,,7174.1

2019-12-20 22:24:00,,,信息,,,7198.546

2019-12-20 22:32:00,,,信息,,,7174.1

2019-12-20 22:32:00,,,信息,,,7218.866

2019-12-20 22:36:00,,,信息,,,7174.1

2019-12-20 22:36:00,,,信息,,,7215.48

2019-12-20 22:46:00,,,信息,,,7174.1

2019-12-20 22:46:00,,,信息,,,7235.8

2019-12-20 22:50:00,,,信息,,,7174.1

2019-12-20 22:50:00,,,信息,,,7230.025

2019-12-20 22:54:00,,,信息,,,7174.1

2019-12-20 22:54:00,,,信息,,,7231.95

2019-12-20 22:58:00,,,信息,,,7174.1

2019-12-20 22:58:00,,,信息,,,7228.1

2019-12-20 23:00:00,,,信息,,,7174.1

2019-12-20 23:00:00,,,信息,,,7228.1

2019-12-20 23:02:00,,,信息,,,7174.1

2019-12-20 23:02:00,,,信息,,,7228.101

2019-12-20 23:04:00,,,信息,,,7174.1

2019-12-20 23:04:00,,,信息,,,7228.099

2019-12-20 23:06:00,,,信息,,,7174.1

2019-12-20 23:06:00,,,信息,,,7243.775

2019-12-20 23:08:00,,,信息,,,7174.1

2019-12-20 23:08:00,,,信息,,,7238.55

2019-12-20 23:12:00,,,信息,,,7174.1

2019-12-20 23:12:00,,,信息,,,7249.0

2019-12-20 23:20:00,,,信息,,,7174.1

2019-12-20 23:20:00,,,信息,,,7225.333

2019-12-20 23:24:00,,,信息,,,7174.1

2019-12-20 23:24:00,,,信息,,,7230.066

2019-12-20 23:32:00,,,信息,,,7174.1

2019-12-20 23:32:00,,,信息,,,7201.666

2019-12-20 23:36:00,,,信息,,,7174.1

2019-12-20 23:36:00,,,信息,,,7206.4

2019-12-20 23:46:00,,,信息,,,7174.1

2019-12-20 23:46:00,,,信息,,,7178.0

2019-12-20 23:50:00,,,信息,,,7174.1

2019-12-20 23:50:00,,,信息,,,7181.9

2019-12-20 23:54:00,,,信息,,,7174.1

2019-12-20 23:54:00,,,信息,,,7180.6

2019-12-20 23:58:00,,,信息,,,7174.1

2019-12-20 23:58:00,,,信息,,,7183.2

2019-12-21 00:00:00,,,信息,,,7174.1

2019-12-21 00:00:00,,,信息,,,7183.2

2019-12-21 00:02:00,,,信息,,,7174.1

2019-12-21 00:02:00,,,信息,,,7183.201

2019-12-21 00:04:00,,,信息,,,7174.1

2019-12-21 00:04:00,,,信息,,,7183.199

2019-12-21 00:06:00,,,信息,,,7174.1

2019-12-21 00:06:00,,,信息,,,7170.375

2019-12-21 00:08:00,,,信息,,,7174.1

2019-12-21 00:08:00,,,信息,,,7174.65

2019-12-21 00:12:00,,,信息,,,7174.1

2019-12-21 00:12:00,,,信息,,,7166.1

2019-12-21 00:20:00,,,信息,,,7174.1

2019-12-21 00:20:00,,,信息,,,7175.2

2019-12-21 00:24:00,,,信息,,,7174.1

2019-12-21 00:24:00,,,信息,,,7173.38

2019-12-21 00:32:00,,,信息,,,7174.1

2019-12-21 00:32:00,,,信息,,,7184.3

2019-12-21 00:36:00,,,信息,,,7174.1

2019-12-21 00:36:00,,,信息,,,7182.48

2019-12-21 00:46:00,,,信息,,,7174.1

2019-12-21 00:46:00,,,信息,,,7193.4

2019-12-21 00:50:00,,,信息,,,7174.1

2019-12-21 00:50:00,,,信息,,,7193.325

2019-12-21 00:54:00,,,信息,,,7174.1

2019-12-21 00:54:00,,,信息,,,7193.35

2019-12-21 00:58:00,,,信息,,,7174.1

2019-12-21 00:58:00,,,信息,,,7193.3

2019-12-21 01:00:00,,,信息,,,7174.1

2019-12-21 01:00:00,,,信息,,,7193.4

2019-12-21 01:02:00,,,信息,,,7174.1

2019-12-21 01:02:00,,,信息,,,7193.401

2019-12-21 01:04:00,,,信息,,,7174.1

2019-12-21 01:04:00,,,信息,,,7193.399

2019-12-21 01:06:00,,,信息,,,7174.1

2019-12-21 01:06:00,,,信息,,,7190.475

2019-12-21 01:08:00,,,信息,,,7174.1

2019-12-21 01:08:00,,,信息,,,7191.45

2019-12-21 01:12:00,,,信息,,,7174.1

2019-12-21 01:12:00,,,信息,,,7189.5

2019-12-21 01:20:00,,,信息,,,7174.1

2019-12-21 01:20:00,,,信息,,,7199.033

2019-12-21 01:24:00,,,信息,,,7174.1

2019-12-21 01:24:00,,,信息,,,7197.126

2019-12-21 01:32:00,,,信息,,,7174.1

2019-12-21 01:32:00,,,信息,,,7208.566

2019-12-21 01:36:00,,,信息,,,7174.1

2019-12-21 01:36:00,,,信息,,,7206.66

2019-12-21 01:46:00,,,信息,,,7174.1

2019-12-21 01:46:00,,,信息,,,7218.1

2019-12-21 01:50:00,,,信息,,,7174.1

2019-12-21 01:50:00,,,信息,,,7211.8

2019-12-21 01:54:00,,,信息,,,7174.1

2019-12-21 01:54:00,,,信息,,,7213.9

2019-12-21 01:58:00,,,信息,,,7174.1

2019-12-21 01:58:00,,,信息,,,7209.7

2019-12-21 02:00:00,,,信息,,,7174.1

2019-12-21 02:00:00,,,信息,,,7209.7

2019-12-21 02:02:00,,,信息,,,7174.1

2019-12-21 02:02:00,,,信息,,,7209.701

2019-12-21 02:04:00,,,信息,,,7174.1

2019-12-21 02:04:00,,,信息,,,7209.699

2019-12-21 02:06:00,,,信息,,,7174.1

2019-12-21 02:06:00,,,信息,,,7204.0

2019-12-21 02:08:00,,,信息,,,7174.1

2019-12-21 02:08:00,,,信息,,,7205.9

2019-12-21 02:12:00,,,信息,,,7174.1

2019-12-21 02:12:00,,,信息,,,7202.1

2019-12-21 02:20:00,,,信息,,,7174.1

2019-12-21 02:20:00,,,信息,,,7213.666

2019-12-21 02:24:00,,,信息,,,7174.1

2019-12-21 02:24:00,,,信息,,,7211.353

2019-12-21 02:32:00,,,信息,,,7174.1

2019-12-21 02:32:00,,,信息,,,7225.233

2019-12-21 02:36:00,,,信息,,,7174.1

2019-12-21 02:36:00,,,信息,,,7222.92

2019-12-21 02:46:00,,,信息,,,7174.1

2019-12-21 02:46:00,,,信息,,,7236.8

2019-12-21 02:50:00,,,信息,,,7174.1

2019-12-21 02:50:00,,,信息,,,7226.45

2019-12-21 02:54:00,,,信息,,,7174.1

2019-12-21 02:54:00,,,信息,,,7229.9

2019-12-21 02:58:00,,,信息,,,7174.1

2019-12-21 02:58:00,,,信息,,,7223.0

2019-12-21 03:00:00,,,信息,,,7174.1

2019-12-21 03:00:00,,,信息,,,7223.2

2019-12-21 03:02:00,,,信息,,,7174.1

2019-12-21 03:02:00,,,信息,,,7223.201

2019-12-21 03:04:00,,,信息,,,7174.1

2019-12-21 03:04:00,,,信息,,,7223.199

2019-12-21 03:06:00,,,信息,,,7174.1

2019-12-21 03:06:00,,,信息,,,7230.175

2019-12-21 03:08:00,,,信息,,,7174.1

2019-12-21 03:08:00,,,信息,,,7227.85

2019-12-21 03:12:00,,,信息,,,7174.1

2019-12-21 03:12:00,,,信息,,,7232.5

2019-12-21 03:20:00,,,信息,,,7174.1

2019-12-21 03:20:00,,,信息,,,7226.166

2019-12-21 03:24:00,,,信息,,,7174.1

2019-12-21 03:24:00,,,信息,,,7227.433

2019-12-21 03:32:00,,,信息,,,7174.1

2019-12-21 03:32:00,,,信息,,,7219.833

2019-12-21 03:36:00,,,信息,,,7174.1

2019-12-21 03:36:00,,,信息,,,7221.1

2019-12-21 03:46:00,,,信息,,,7174.1

2019-12-21 03:46:00,,,信息,,,7213.5

2019-12-21 03:50:00,,,信息,,,7174.1

2019-12-21 03:50:00,,,信息,,,7219.35

2019-12-21 03:54:00,,,信息,,,7174.1

2019-12-21 03:54:00,,,信息,,,7217.4

2019-12-21 03:58:00,,,信息,,,7174.1

2019-12-21 03:58:00,,,信息,,,7221.3

2019-12-21 04:00:00,,,信息,,,7174.1

2019-12-21 04:00:00,,,信息,,,7221.2

2019-12-21 04:22:55,,,信息,,,7174.1

2019-12-21 04:22:55,,,信息,,,7221.1

2019-12-21 04:58:00,,,信息,,,7174.1

2019-12-21 04:58:00,,,信息,,,7243.3

2019-12-21 05:00:00,,,信息,,,7174.1

2019-12-21 05:00:00,,,信息,,,7243.3

2019-12-21 05:37:05,,,信息,,,7174.1

2019-12-21 05:37:05,,,信息,,,7222.2

2019-12-21 05:58:00,,,信息,,,7174.1

2019-12-21 05:58:00,,,信息,,,7229.5

2019-12-21 06:00:00,,,信息,,,7174.1

2019-12-21 06:00:00,,,信息,,,7229.6

2019-12-21 06:02:00,,,信息,,,7174.1

2019-12-21 06:02:00,,,信息,,,7229.601

2019-12-21 06:04:00,,,信息,,,7174.1

2019-12-21 06:04:00,,,信息,,,7229.599

2019-12-21 06:06:00,,,信息,,,7174.1

2019-12-21 06:06:00,,,信息,,,7230.2

2019-12-21 06:08:00,,,信息,,,7174.1

2019-12-21 06:08:00,,,信息,,,7230.0

2019-12-21 06:12:00,,,信息,,,7174.1

2019-12-21 06:12:00,,,信息,,,7230.4

2019-12-21 06:20:00,,,信息,,,7174.1

2019-12-21 06:20:00,,,信息,,,7226.2

2019-12-21 06:24:00,,,信息,,,7174.1

2019-12-21 06:24:00,,,信息,,,7227.039

2019-12-21 06:32:00,,,信息,,,7174.1

2019-12-21 06:32:00,,,信息,,,7221.999

2019-12-21 06:36:00,,,信息,,,7174.1

2019-12-21 06:36:00,,,信息,,,7222.84

2019-12-21 06:46:00,,,信息,,,7174.1

2019-12-21 06:46:00,,,信息,,,7217.8

2019-12-21 06:50:00,,,信息,,,7174.1

2019-12-21 06:50:00,,,信息,,,7225.45

2019-12-21 06:54:00,,,信息,,,7174.1

2019-12-21 06:54:00,,,信息,,,7222.9

2019-12-21 06:58:00,,,信息,,,7174.1

2019-12-21 06:58:00,,,信息,,,7228.0

2019-12-21 07:00:00,,,信息,,,7174.1

2019-12-21 07:00:00,,,信息,,,7228.0

2019-12-21 07:37:05,,,信息,,,7174.1

2019-12-21 07:37:05,,,信息,,,7205.1

2019-12-21 07:58:00,,,信息,,,7174.1

2019-12-21 07:58:00,,,信息,,,7212.93

2019-12-21 08:00:00,,,信息,,,7174.1

2019-12-21 08:00:00,,,信息,,,7213.0

2019-12-21 08:02:00,,,信息,,,7174.1

2019-12-21 08:02:00,,,信息,,,7213.001

2019-12-21 08:04:00,,,信息,,,7174.1

2019-12-21 08:04:00,,,信息,,,7212.999

2019-12-21 08:06:00,,,信息,,,7174.1

2019-12-21 08:06:00,,,信息,,,7214.575

2019-12-21 08:08:00,,,信息,,,7174.1

2019-12-21 08:08:00,,,信息,,,7214.05

2019-12-21 08:12:00,,,信息,,,7174.1

2019-12-21 08:12:00,,,信息,,,7215.1

2019-12-21 08:20:00,,,信息,,,7174.1

2019-12-21 08:20:00,,,信息,,,7206.95

2019-12-21 08:24:00,,,信息,,,7174.1

2019-12-21 08:24:00,,,信息,,,7208.579

2019-12-21 08:32:00,,,信息,,,7174.1

2019-12-21 08:32:00,,,信息,,,7198.799

2019-12-21 08:36:00,,,信息,,,7174.1

2019-12-21 08:36:00,,,信息,,,7200.43

2019-12-21 08:46:00,,,信息,,,7174.1

2019-12-21 08:46:00,,,信息,,,7190.65

2019-12-21 08:50:00,,,信息,,,7174.1

2019-12-21 08:50:00,,,信息,,,7199.312

2019-12-21 08:54:00,,,信息,,,7174.1

2019-12-21 08:54:00,,,信息,,,7196.425

2019-12-21 08:58:00,,,信息,,,7174.1

2019-12-21 08:58:00,,,信息,,,7202.2

2019-12-21 09:00:00,,,信息,,,7174.1

2019-12-21 09:00:00,,,信息,,,7202.2

2019-12-21 09:37:05,,,信息,,,7174.1

2019-12-21 09:37:05,,,信息,,,7185.0

2019-12-21 09:58:00,,,信息,,,7174.1

2019-12-21 09:58:00,,,信息,,,7187.7

2019-12-21 10:00:00,,,信息,,,7174.1

2019-12-21 10:00:00,,,信息,,,7189.6

2019-12-21 10:22:55,,,信息,,,7174.1

2019-12-21 10:22:55,,,信息,,,7188.2

2019-12-21 10:58:00,,,信息,,,7174.1

2019-12-21 10:58:00,,,信息,,,7202.9

2019-12-21 11:00:00,,,信息,,,7174.1

2019-12-21 11:00:00,,,信息,,,7202.9

2019-12-21 11:37:05,,,信息,,,7174.1

2019-12-21 11:37:05,,,信息,,,7187.9

2019-12-21 11:58:00,,,信息,,,7174.1

2019-12-21 11:58:00,,,信息,,,7193.7

2019-12-21 12:00:00,,,信息,,,7174.1

2019-12-21 12:00:00,,,信息,,,7193.7

2019-12-21 12:02:00,,,信息,,,7174.1

2019-12-21 12:02:00,,,信息,,,7193.701

2019-12-21 12:04:00,,,信息,,,7174.1

2019-12-21 12:04:00,,,信息,,,7193.699

2019-12-21 12:06:00,,,信息,,,7174.1

2019-12-21 12:06:00,,,信息,,,7204.65

2019-12-21 12:08:00,,,信息,,,7174.1

2019-12-21 12:08:00,,,信息,,,7201.0

2019-12-21 12:12:00,,,信息,,,7174.1

2019-12-21 12:12:00,,,信息,,,7208.3

2019-12-21 12:20:00,,,信息,,,7174.1

2019-12-21 12:20:00,,,信息,,,7198.033

2019-12-21 12:24:00,,,信息,,,7174.1

2019-12-21 12:24:00,,,信息,,,7200.086

2019-12-21 12:32:00,,,信息,,,7174.1

2019-12-21 12:32:00,,,信息,,,7187.766

2019-12-21 12:36:00,,,信息,,,7174.1

2019-12-21 12:36:00,,,信息,,,7189.82

2019-12-21 12:46:00,,,信息,,,7174.1

2019-12-21 12:46:00,,,信息,,,7177.5

2019-12-21 12:50:00,,,信息,,,7174.1

2019-12-21 12:50:00,,,信息,,,7179.15

2019-12-21 12:54:00,,,信息,,,7174.1

2019-12-21 12:54:00,,,信息,,,7178.6

2019-12-21 12:58:00,,,信息,,,7174.1

2019-12-21 12:58:00,,,信息,,,7179.7

2019-12-21 13:00:00,,,信息,,,7174.1

2019-12-21 13:00:00,,,信息,,,7179.7

2019-12-21 13:02:00,,,信息,,,7174.1

2019-12-21 13:02:00,,,信息,,,7179.701

